<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HPI,20180418,14.30,14.30,14.20,14.20,102400,14.30,14.30,14.20,14.20,0,0,0
HPI,20180417,14.10,15.00,14.00,15.00,6600,14.10,15.00,14.00,15.00,0,0,0
HPI,20180416,14.10,14.40,13.80,14.10,30600,14.10,14.40,13.80,14.10,0,0,0
HPI,20180413,14.20,15.30,14.10,15.30,53600,14.20,15.30,14.10,15.30,0,0,0
HPI,20180412,14.10,15.40,14.10,14.20,110600,14.10,15.40,14.10,14.20,0,0,0
HPI,20180411,14.30,14.30,14.30,14.30,100000,14.30,14.30,14.30,14.30,0,0,0
HPI,20180410,15.80,16.00,13.70,13.90,93000,15.80,16.00,13.70,13.90,0,0,0
HPI,20180409,14.20,14.50,14.20,14.50,51000,14.20,14.50,14.20,14.50,0,0,0
HPI,20180406,15.90,16.00,14.00,14.00,77300,15.90,16.00,14.00,14.00,0,0,0
HPI,20180405,14.40,15.50,14.40,15.50,32200,14.40,15.50,14.40,15.50,0,0,0
HPI,20180404,15.50,16.00,14.30,16.00,55800,15.50,16.00,14.30,16.00,0,0,0
HPI,20180403,14.70,14.70,14.70,14.70,30000,14.70,14.70,14.70,14.70,600,0,0
HPI,20180402,14.20,14.20,14.20,14.20,10000,14.20,14.20,14.20,14.20,0,0,0
HPI,20180330,14.80,15.90,13.50,13.70,203300,14.80,15.90,13.50,13.70,0,0,0
HPI,20180329,15.70,15.70,15.70,15.70,500,15.70,15.70,15.70,15.70,0,0,0
HPI,20180328,15.20,15.20,14.80,14.80,3800,15.20,15.20,14.80,14.80,0,0,0
HPI,20180327,14.60,15.70,14.50,15.70,149300,14.60,15.70,14.50,15.70,0,0,0
HPI,20180326,13.70,15.10,13.70,13.90,73400,13.70,15.10,13.70,13.90,0,0,0
HPI,20180323,13.20,14.30,13.20,14.20,340300,13.20,14.30,13.20,14.20,0,0,0
HPI,20180322,15.00,15.00,14.70,14.70,139300,15.00,15.00,14.70,14.70,0,0,0
HPI,20180321,15.00,15.40,14.30,15.40,71500,15.00,15.40,14.30,15.40,0,0,0
HPI,20180320,15.00,15.00,15.00,15.00,100,15.00,15.00,15.00,15.00,0,0,0
HPI,20180319,15.10,15.10,14.70,14.70,265500,15.10,15.10,14.70,14.70,0,0,0
HPI,20180316,15.00,15.00,15.00,15.00,200,15.00,15.00,15.00,15.00,0,0,0
HPI,20180315,16.90,16.90,14.60,16.90,102100,16.90,16.90,14.60,16.90,0,0,0
HPI,20180314,15.30,16.10,14.10,14.10,210000,15.30,16.10,14.10,14.10,214000,0,0
HPI,20180313,14.00,14.70,14.00,14.70,20100,14.00,14.70,14.00,14.70,0,0,0
HPI,20180312,14.90,17.00,12.70,17.00,100400,14.90,17.00,12.70,17.00,32800,0,0
HPI,20180309,15.50,15.90,14.40,14.80,81900,15.50,15.90,14.40,14.80,0,0,0
HPI,20180308,17.00,17.30,13.70,13.70,158300,17.00,17.30,13.70,13.70,0,0,0
HPI,20180307,15.00,15.10,15.00,15.10,14400,15.00,15.10,15.00,15.10,0,0,0
HPI,20180306,13.80,15.00,13.00,15.00,165107,13.80,15.00,13.00,15.00,0,0,0
HPI,20180305,15.30,15.50,13.70,13.70,207000,15.30,15.50,13.70,13.70,0,0,0
HPI,20180302,15.00,15.60,13.30,13.40,131500,15.00,15.60,13.30,13.40,0,0,0
HPI,20180301,14.10,15.80,13.30,13.30,158800,14.10,15.80,13.30,13.30,0,0,0
HPI,20180228,14.80,14.80,13.60,13.60,123700,14.80,14.80,13.60,13.60,0,0,0
HPI,20180227,13.90,13.90,12.90,13.90,153120,13.90,13.90,12.90,13.90,0,0,0
HPI,20180226,13.50,13.50,11.90,11.90,182400,13.50,13.50,11.90,11.90,0,0,0
HPI,20180223,11.80,11.80,11.80,11.80,100,11.80,11.80,11.80,11.80,0,0,0
HPI,20180222,13.20,13.20,10.00,13.20,200800,13.20,13.20,10.00,13.20,0,0,0
HPI,20180221,11.50,11.50,11.50,11.50,9000,11.50,11.50,11.50,11.50,0,0,0
HPI,20180213,12.70,12.70,9.70,12.70,116901,12.70,12.70,9.70,12.70,0,0,0
HPI,20180212,11.10,11.10,11.10,11.10,100,11.10,11.10,11.10,11.10,0,0,0
HPI,20180209,12.60,12.60,9.40,9.40,250013,12.60,12.60,9.40,9.40,0,0,0
HPI,20180208,11.50,13.20,9.80,13.20,15500,11.50,13.20,9.80,13.20,0,0,0
HPI,20180207,12.00,13.00,11.40,13.00,293600,12.00,13.00,11.40,13.00,0,0,0
HPI,20180206,16.50,16.50,12.30,12.30,15700,16.50,16.50,12.30,12.30,454000,0,0
HPI,20180205,14.40,14.40,14.40,14.40,25000,14.40,14.40,14.40,14.40,0,0,0
HPI,20180202,18.00,18.00,16.60,16.60,19300,18.00,18.00,16.60,16.60,0,0,0
HPI,20180201,19.50,19.50,19.50,19.50,100,19.50,19.50,19.50,19.50,200000,0,0
HPI,20180131,17.00,17.00,17.00,17.00,4900,17.00,17.00,17.00,17.00,0,0,0
HPI,20180130,15.80,15.80,15.80,15.80,100,15.80,15.80,15.80,15.80,0,0,0
HPI,20180129,15.80,15.80,15.80,15.80,10000,15.80,15.80,15.80,15.80,253000,0,0
HPI,20180126,13.80,13.80,13.80,13.80,600,13.80,13.80,13.80,13.80,0,0,0
HPI,20180125,12.00,14.70,12.00,14.70,80200,12.00,14.70,12.00,14.70,0,0,0
HPI,20180122,16.90,16.90,12.50,16.90,70300,16.90,16.90,12.50,16.90,0,0,0
HPI,20180118,15.80,15.80,13.50,13.50,12000,15.80,15.80,13.50,13.50,0,0,0
HPI,20180117,15.80,15.80,15.80,15.80,5000,15.80,15.80,15.80,15.80,0,0,0
HPI,20180116,17.20,17.20,17.20,17.20,500,17.20,17.20,17.20,17.20,100,0,0
HPI,20171204,20.00,20.00,20.00,20.00,1000,20.00,20.00,20.00,20.00,0,0,0
HPI,20171129,20.00,20.00,20.00,20.00,100,20.00,20.00,20.00,20.00,0,0,0
HPI,20171123,16.90,17.90,16.90,17.90,300,16.90,17.90,16.90,17.90,0,0,0
HPI,20171122,15.40,16.00,15.40,16.00,404,15.40,16.00,15.40,16.00,0,0,0
HPI,20171120,16.90,16.90,16.90,16.90,10,16.90,16.90,16.90,16.90,0,0,0
HPI,20171117,16.90,16.90,16.90,16.90,10,16.90,16.90,16.90,16.90,0,0,0
HPI,20171116,16.90,16.90,16.90,16.90,102,16.90,16.90,16.90,16.90,0,0,0
HPI,20171115,19.70,19.70,19.70,19.70,10,19.70,19.70,19.70,19.70,0,0,0
HPI,20171114,20.00,20.00,19.60,19.60,400,20.00,20.00,19.60,19.60,0,0,0
HPI,20171113,23.00,23.00,23.00,23.00,300,23.00,23.00,23.00,23.00,0,0,0
HPI,20171110,27.00,27.00,27.00,27.00,10,27.00,27.00,27.00,27.00,0,0,0
HPI,20171109,27.00,27.00,27.00,27.00,10,27.00,27.00,27.00,27.00,0,0,0
HPI,20171108,27.00,27.00,27.00,27.00,120,27.00,27.00,27.00,27.00,0,0,0
HPI,20171025,28.40,28.40,28.40,28.40,100,28.40,28.40,28.40,28.40,0,0,0
HPI,20171024,28.40,28.40,28.40,28.40,100,28.40,28.40,28.40,28.40,0,0,0
HPI,20171023,28.40,28.40,28.40,28.40,200,28.40,28.40,28.40,28.40,0,0,0
HPI,20171013,34.90,34.90,32.50,32.60,800,34.90,34.90,32.50,32.60,0,0,0
HPI,20171012,38.20,38.20,38.20,38.20,300,38.20,38.20,38.20,38.20,0,0,0
HPI,20171011,38.90,38.90,33.90,33.90,776,38.90,38.90,33.90,33.90,0,0,0
HPI,20171010,33.90,33.90,33.90,33.90,6100,33.90,33.90,33.90,33.90,0,0,0
HPI,20171009,29.50,29.50,29.50,29.50,100,29.50,29.50,29.50,29.50,0,0,0
HPI,20171006,25.70,25.70,25.70,25.70,100,25.70,25.70,25.70,25.70,0,0,0
HPI,20171005,22.40,22.40,22.40,22.40,100,22.40,22.40,22.40,22.40,0,0,0
