Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,65.410004,65.699997,63.810001,64.389999,63.422813,3553800
2017-01-04,64.660004,66.879997,64.5,65.739998,64.75254100000001,5365500
2017-01-05,65.66999799999999,65.839996,65.010002,65.480003,64.496445,4186500
2017-01-06,65.5,65.5,64.150002,64.290001,63.324318000000005,5275500
2017-01-09,64.129997,64.300003,63.34,63.48,62.526478000000004,3532900
2017-01-10,63.490002000000004,63.66,62.330002,62.689999,61.748348,6017300
2017-01-11,62.82,63.080002,62.16,62.98,62.033984999999994,4293900
2017-01-12,62.639998999999996,62.810001,61.950001,62.360001000000004,61.423306000000004,4385800
2017-01-13,62.209998999999996,62.82,62.139998999999996,62.32,61.383906999999994,2641200
2017-01-17,62.23,62.52,61.990002000000004,62.259997999999996,61.324802000000005,3144800
2017-01-18,62.5,63.529999,62.200001,63.490002000000004,62.536335,3815900
2017-01-19,63.369999,63.459998999999996,62.450001,62.630001,61.689246999999995,2727600
2017-01-20,63.360001000000004,63.580002,62.57,63.490002000000004,62.536335,3989300
2017-01-23,63.310001,63.509997999999996,62.91,63.259997999999996,62.30978399999999,3401300
2017-01-24,63.360001000000004,63.360001000000004,62.849998,62.98,62.033984999999994,3951500
2017-01-25,63.400002,63.889998999999996,62.689999,63.0,62.053688,4805300
2017-01-26,63.040001000000004,64.370003,62.669998,64.160004,63.19627,4382200
2017-01-27,64.269997,64.940002,63.860001000000004,64.739998,63.767551,1982400
2017-01-30,64.709999,64.730003,63.790001000000004,64.400002,63.432663,2217400
2017-01-31,64.010002,64.809998,63.939999,64.489998,63.521305000000005,3523900
2017-02-01,64.82,65.199997,64.32,64.599998,63.629654,2123200
2017-02-02,64.489998,65.349998,64.040001,64.139999,63.176567000000006,2919900
2017-02-03,64.290001,64.699997,63.84,64.150002,63.186413,2236500
2017-02-06,64.33000200000001,65.129997,64.150002,64.66999799999999,63.698601000000004,3849900
2017-02-07,64.82,64.93,64.16999799999999,64.470001,63.501614000000004,2256500
2017-02-08,64.470001,64.470001,63.240002000000004,63.509997999999996,62.55603000000001,3600500
2017-02-09,63.650002,64.559998,63.560001,64.379997,63.41295600000001,2414900
2017-02-10,64.559998,64.82,64.199997,64.400002,63.432663,3838100
2017-02-13,64.639999,65.41999799999999,64.5,65.300003,64.319138,3109100
2017-02-14,64.970001,65.550003,64.470001,65.33000200000001,64.348694,3044200
2017-02-15,65.379997,65.739998,65.160004,65.239998,64.260048,3541300
2017-02-16,65.190002,65.589996,64.08000200000001,65.41999799999999,64.43734,5978400
2017-02-17,65.139999,66.139999,64.980003,65.690002,64.703285,6926100
2017-02-21,65.610001,67.809998,65.589996,67.459999,66.44669300000001,5234900
2017-02-22,67.620003,68.139999,67.089996,67.120003,66.111809,2751800
2017-02-23,67.510002,67.599998,66.16999799999999,66.309998,65.31397199999999,3856000
2017-02-24,65.900002,66.970001,65.82,66.970001,65.964058,2099900
2017-02-27,66.900002,67.190002,66.18,66.230003,65.235176,3057800
2017-02-28,66.050003,66.199997,65.739998,65.91999799999999,64.92983199999999,4249900
2017-03-01,66.5,67.980003,66.389999,67.260002,66.249702,4397600
2017-03-02,67.370003,67.739998,66.760002,67.150002,66.14136500000001,2828900
2017-03-03,66.980003,68.489998,66.870003,68.239998,67.214989,6603000
2017-03-06,67.980003,68.589996,67.360001,67.989998,66.968735,5327300
2017-03-07,67.769997,68.239998,67.470001,67.940002,66.91947900000001,2439500
2017-03-08,67.870003,68.360001,67.589996,68.010002,67.166382,2018800
2017-03-09,67.559998,68.089996,67.18,67.699997,66.860222,2476800
2017-03-10,68.059998,68.220001,67.120003,67.410004,66.57382199999999,2732900
2017-03-13,67.540001,68.059998,67.33000200000001,67.910004,67.067627,1936100
2017-03-14,67.68,68.360001,67.650002,68.010002,67.166382,2194200
2017-03-15,68.150002,68.489998,67.459999,68.18,67.334274,2271700
2017-03-16,68.160004,68.5,67.150002,67.300003,66.465195,2790800
2017-03-17,67.41999799999999,67.57,66.82,66.949997,66.119537,4081800
2017-03-20,67.019997,67.25,66.550003,66.910004,66.08003199999999,2737600
2017-03-21,67.16999799999999,67.400002,65.860001,65.970001,65.15168800000001,2693600
2017-03-22,66.099998,66.529999,65.660004,66.120003,65.299828,2351500
2017-03-23,66.32,67.33000200000001,66.16999799999999,66.730003,65.90226,2534400
2017-03-24,66.82,67.239998,66.610001,66.900002,66.07015200000001,2088100
2017-03-27,66.400002,67.739998,66.089996,67.489998,66.65283199999999,2807000
2017-03-28,67.32,67.989998,66.790001,67.769997,66.929367,2425000
2017-03-29,67.589996,68.290001,67.199997,68.25,67.403412,2075500
2017-03-30,68.089996,69.599998,68.019997,69.339996,68.479881,2753600
2017-03-31,69.160004,69.459999,68.690002,69.360001,68.499641,2828700
2017-04-03,69.370003,69.809998,68.610001,68.860001,68.005844,2267600
2017-04-04,68.68,69.260002,68.470001,69.199997,68.34162099999999,1952900
2017-04-05,69.279999,70.099998,69.059998,69.510002,68.64778100000001,2876700
2017-04-06,69.440002,69.440002,68.58000200000001,68.879997,68.025589,2407500
2017-04-07,68.870003,69.08000200000001,68.279999,68.66999799999999,67.818184,2046800
2017-04-10,68.620003,68.980003,68.160004,68.220001,67.373787,1648000
2017-04-11,68.150002,68.32,67.610001,68.029999,67.186134,1835300
2017-04-12,67.800003,67.900002,67.059998,67.160004,66.32693499999999,2290600
2017-04-13,67.230003,67.360001,66.449997,66.459999,65.635612,2419700
2017-04-17,66.75,67.190002,66.589996,67.18,66.34668,1728400
2017-04-18,66.989998,68.589996,66.720001,68.389999,67.54167199999999,3540900
2017-04-19,68.629997,69.309998,68.379997,68.57,67.719444,2728200
2017-04-20,68.739998,68.93,68.08000200000001,68.66999799999999,67.818184,2045400
2017-04-21,68.620003,68.779999,66.370003,66.839996,66.010887,5890900
2017-04-24,67.199997,67.529999,65.41999799999999,65.949997,65.131935,4313600
2017-04-25,65.720001,66.75,65.68,66.410004,65.58622700000001,3066000
2017-04-26,66.400002,67.199997,66.360001,66.910004,66.08003199999999,2114600
2017-04-27,67.220001,67.349998,66.08000200000001,66.339996,65.51709,2236200
2017-04-28,66.550003,66.739998,66.0,66.559998,65.734375,2368000
2017-05-01,66.889999,66.970001,65.970001,66.650002,65.82325,2158100
2017-05-02,66.68,67.0,65.41999799999999,65.660004,64.845535,3277000
2017-05-03,65.410004,65.879997,62.25,63.459998999999996,62.672821,6579500
2017-05-04,63.09,64.239998,61.080002,63.849998,63.05798299999999,9512300
2017-05-05,65.300003,66.0,64.309998,65.199997,64.391243,4726300
2017-05-08,65.32,65.699997,63.09,63.369999,62.583939,4997700
2017-05-09,63.400002,63.849998,62.099998,63.560001,62.771587,3169600
2017-05-10,63.09,63.09,61.939999,62.529999,61.75436,4436400
2017-05-11,62.470001,63.02,62.0,62.75,61.971633999999995,2636900
2017-05-12,62.630001,62.93,62.009997999999996,62.200001,61.42845500000001,1877200
2017-05-15,62.209998999999996,62.68,61.82,62.080002,61.309943999999994,2132500
2017-05-16,62.310001,62.419998,60.810001,61.200001,60.440861,3622400
2017-05-17,61.200001,61.220001,60.290001000000004,60.380001,59.63103100000001,3608000
2017-05-18,60.529999,61.139998999999996,60.25,60.380001,59.63103100000001,4385300
2017-05-19,60.529999,61.869999,60.099998,61.66,60.895153,4054400
2017-05-22,61.689999,62.130001,61.41,62.049999,61.28031899999999,2633400
2017-05-23,61.970001,62.040001000000004,61.349998,61.470001,60.707508,1581400
2017-05-24,61.639998999999996,61.950001,61.299999,61.610001000000004,60.845772,1645300
2017-05-25,61.849998,62.5,61.490002000000004,61.599998,60.835896,2479900
2017-05-26,61.599998,61.68,61.200001,61.57,60.806270999999995,2002100
2017-05-30,61.599998,61.77,61.34,61.52,60.756889,1672600
2017-05-31,61.599998,61.830002,60.900002,61.110001000000004,60.351971,3762300
2017-06-01,61.16,62.049999,60.82,61.73,60.964282999999995,3283900
2017-06-02,61.75,62.150002,61.200001,61.299999,60.539616,3125200
2017-06-05,61.049999,61.09,59.720001,60.34,59.591522,4019200
2017-06-06,60.080002,61.52,59.779999,60.869999,60.114948,3670400
2017-06-07,60.919998,61.439999,60.720001,61.169998,60.590401,2031600
2017-06-08,61.169998,61.169998,60.009997999999996,60.349998,59.778172,2093900
2017-06-09,60.290001000000004,60.830002,59.720001,60.709998999999996,60.134758,2543100
2017-06-12,60.82,63.369999,60.82,62.650002,62.05638100000001,4753200
2017-06-13,62.459998999999996,62.73,61.810001,61.849998,61.263957999999995,2515900
2017-06-14,61.790001000000004,61.959998999999996,60.509997999999996,60.740002000000004,60.164478,2695100
2017-06-15,60.720001,61.610001000000004,60.48,61.509997999999996,60.927177,2378800
2017-06-16,61.599998,62.25,60.939999,62.23,61.640358,3595400
2017-06-19,62.169998,62.599998,61.939999,62.240002000000004,61.650265000000005,2030400
2017-06-20,62.029999,62.290001000000004,60.509997999999996,60.66,60.085232,2577300
2017-06-21,60.66,63.150002,60.299999,62.529999,61.937515000000005,5826900
2017-06-22,62.27,63.41,62.080002,62.549999,61.957325,3926000
2017-06-23,62.389998999999996,63.830002,62.110001000000004,63.610001000000004,63.007282,4268000
2017-06-26,63.77,64.720001,63.73,64.360001,63.750175,3226200
2017-06-27,64.279999,64.989998,64.0,64.019997,63.413394999999994,2348700
2017-06-28,64.410004,65.230003,64.209999,65.150002,64.532692,2497200
2017-06-29,65.029999,65.220001,63.23,63.549999,62.947849,2615200
2017-06-30,63.889998999999996,64.18,63.34,63.779999,63.175667000000004,2391200
2017-07-03,64.16999799999999,64.870003,63.919998,64.160004,63.552074,988500
2017-07-05,64.08000200000001,64.32,63.25,63.27,62.670502,1589200
2017-07-06,63.200001,63.209998999999996,62.02,62.07,61.481873,1805200
2017-07-07,62.240002000000004,63.139998999999996,61.950001,62.810001,62.214867000000005,1836300
2017-07-10,62.779999,63.82,62.779999,63.700001,63.096428,1658800
2017-07-11,63.610001000000004,64.07,63.150002,63.77,63.16576800000001,1903500
2017-07-12,63.990002000000004,64.389999,63.220001,63.369999,62.769557999999996,1360500
2017-07-13,63.450001,63.880001,62.799999,63.09,62.49221,1672700
2017-07-14,63.18,64.33000200000001,62.98,63.950001,63.344058999999994,1426700
2017-07-17,63.939999,64.620003,63.549999,64.599998,63.987896,1371100
2017-07-18,64.620003,64.620003,63.650002,64.199997,63.59169,1445200
2017-07-19,65.16999799999999,66.529999,64.32,64.980003,64.364304,2876600
2017-07-20,65.0,66.339996,64.769997,65.860001,65.235962,2851900
2017-07-21,65.720001,65.91999799999999,65.099998,65.83000200000001,65.206253,1808100
2017-07-24,65.889999,66.5,65.57,66.260002,65.632172,1628400
2017-07-25,66.360001,66.379997,65.559998,66.08000200000001,65.45388,1671700
2017-07-26,66.33000200000001,67.290001,66.25,66.620003,65.98877,2016200
2017-07-27,67.040001,68.75,67.040001,67.559998,66.91984599999999,3487300
2017-07-28,67.379997,67.629997,67.0,67.43,66.791092,1523800
2017-07-31,67.470001,67.620003,65.75,65.83000200000001,65.206253,2921200
2017-08-01,66.07,66.629997,65.949997,66.08000200000001,65.45388,2535000
2017-08-02,65.58000200000001,65.739998,63.75,64.809998,64.195908,3634200
2017-08-03,64.860001,65.339996,64.290001,64.83000200000001,64.21572900000001,1948200
2017-08-04,64.379997,64.629997,63.389998999999996,63.619999,63.01718100000001,2440900
2017-08-07,63.490002000000004,64.629997,63.049999,64.519997,63.908653,4139900
2017-08-08,65.760002,66.660004,64.559998,65.699997,65.077477,4540700
2017-08-09,65.120003,65.57,62.700001,65.349998,64.730797,5345800
2017-08-10,65.199997,66.5,65.199997,66.190002,65.562836,3893800
2017-08-11,66.16999799999999,67.16999799999999,66.07,66.709999,66.077911,2770900
2017-08-14,67.16999799999999,67.57,66.279999,66.279999,65.651978,2254200
2017-08-15,66.41999799999999,66.910004,65.860001,66.699997,66.06800799999999,2092900
2017-08-16,66.849998,66.940002,66.160004,66.519997,65.889709,1808600
2017-08-17,66.449997,67.110001,65.58000200000001,65.690002,65.067566,2756400
2017-08-18,65.769997,65.839996,64.779999,64.800003,64.186012,1922100
2017-08-21,64.91999799999999,65.239998,64.690002,65.010002,64.39402,1357400
2017-08-22,65.110001,65.940002,64.870003,65.650002,65.02795400000001,1237300
2017-08-23,65.269997,65.5,64.349998,64.720001,64.10676600000001,1972600
2017-08-24,64.900002,65.099998,63.98,63.98,63.373771999999995,2233300
2017-08-25,64.099998,64.68,63.75,63.889998999999996,63.28463000000001,1792200
2017-08-28,64.129997,64.629997,63.540001000000004,63.75,63.145954,1301400
2017-08-29,63.349998,63.75,63.040001000000004,63.27,62.670502,2210800
2017-08-30,63.259997999999996,64.550003,63.040001000000004,64.510002,63.898754000000004,2319800
2017-08-31,64.57,64.989998,64.010002,64.059998,63.45301800000001,1508700
2017-09-01,64.230003,64.690002,64.019997,64.339996,63.730357999999995,977400
2017-09-05,64.099998,64.510002,63.310001,63.639998999999996,63.036995,1735200
2017-09-06,63.82,63.82,61.84,61.98,61.392727,3733200
2017-09-07,61.970001,61.990002000000004,59.25,60.5,60.10129499999999,6183500
2017-09-08,60.240002000000004,60.389998999999996,58.68,59.419998,59.028412,5201400
2017-09-11,59.790001000000004,59.919998,57.919998,58.0,57.617771,5047200
2017-09-12,58.060001,59.450001,57.630001,58.82,58.432365000000004,3633800
2017-09-13,59.0,60.599998,59.0,60.509997999999996,60.111229,3588600
2017-09-14,60.080002,60.16,57.59,58.150002,57.766785,5421800
2017-09-15,57.889998999999996,58.830002,57.889998999999996,58.23,57.846256000000004,4953000
